LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI
-17.25,-47.25,2024,37,20.73,28.36,9.93
-17.25,-46.75,2024,37,20.86,28.18,9.5
-17.25,-46.25,2024,37,20.86,28.18,9.5
-17.25,-45.75,2024,37,21.92,28.37,11.06
-17.25,-45.25,2024,37,21.92,28.37,11.06
-16.75,-50.75,2024,37,25.19,28.75,19.18
-16.75,-50.25,2024,37,25.19,28.75,19.18
-16.75,-49.75,2024,37,23.35,28.83,15.5
-16.75,-49.25,2024,37,23.35,28.83,15.5
-16.75,-48.75,2024,37,20.65,28.9,11.05
-16.75,-48.25,2024,37,20.65,28.9,11.05
-16.75,-47.75,2024,37,18.66,28.89,7.82
-16.75,-47.25,2024,37,18.66,28.89,7.82
-16.75,-46.75,2024,37,19.5,28.73,9.51
-16.75,-46.25,2024,37,19.5,28.73,9.51
-16.75,-45.75,2024,37,22.95,28.96,13.94
-16.75,-45.25,2024,37,22.95,28.96,13.94
-20.75,-50.75,2024,38,19.22,28.02,7.95
-20.75,-50.25,2024,38,19.22,28.02,7.95
-20.75,-49.75,2024,38,20.08,28.04,9.45
-20.75,-49.25,2024,38,20.08,28.04,9.45
-20.75,-48.75,2024,38,20.89,28.12,9.38
-20.75,-48.25,2024,38,20.89,28.12,9.38
-20.75,-47.75,2024,38,19.58,28.35,9.13
-20.75,-47.25,2024,38,19.58,28.35,9.13
-20.75,-46.75,2024,38,15.51,28.44,6.07
-20.75,-46.25,2024,38,15.51,28.44,6.07
-20.75,-45.75,2024,38,17.86,28.61,7.1
-20.75,-45.25,2024,38,17.86,28.61,7.1
-20.25,-50.75,2024,38,19.22,28.02,7.95
-20.25,-50.25,2024,38,19.22,28.02,7.95
-20.25,-49.75,2024,38,20.08,28.04,9.45
-20.25,-49.25,2024,38,20.08,28.04,9.45
-20.25,-48.75,2024,38,20.89,28.12,9.38
-20.25,-48.25,2024,38,20.89,28.12,9.38
-20.25,-47.75,2024,38,19.58,28.35,9.13
-20.25,-47.25,2024,38,19.58,28.35,9.13
-20.25,-46.75,2024,38,15.51,28.44,6.07
-20.25,-46.25,2024,38,15.51,28.44,6.07
-20.25,-45.75,2024,38,17.86,28.61,7.1
-20.25,-45.25,2024,38,17.86,28.61,7.1
-19.75,-50.75,2024,38,18.26,28.02,7.31
-19.75,-50.25,2024,38,18.26,28.02,7.31
-19.75,-49.75,2024,38,15.53,28.05,6.61
-19.75,-49.25,2024,38,15.53,28.05,6.61
-19.75,-48.75,2024,38,14.85,28.18,6.1
-19.75,-48.25,2024,38,14.85,28.18,6.1
-19.75,-47.75,2024,38,16.45,28.34,8.47
-19.75,-47.25,2024,38,16.45,28.34,8.47
-19.75,-46.75,2024,38,13.61,28.4,6.28
-19.75,-46.25,2024,38,13.61,28.4,6.28
-19.75,-45.75,2024,38,11.8,28.37,4.39
-19.75,-45.25,2024,38,11.8,28.37,4.39
-19.25,-50.75,2024,38,18.26,28.02,7.31
-19.25,-50.25,2024,38,18.26,28.02,7.31
-19.25,-49.75,2024,38,15.53,28.05,6.61
-19.25,-49.25,2024,38,15.53,28.05,6.61
-19.25,-48.75,2024,38,14.85,28.18,6.1
-19.25,-48.25,2024,38,14.85,28.18,6.1
-19.25,-47.75,2024,38,16.45,28.34,8.47
-19.25,-47.25,2024,38,16.45,28.34,8.47
-19.25,-46.75,2024,38,13.61,28.4,6.28
-19.25,-46.25,2024,38,13.61,28.4,6.28
-19.25,-45.75,2024,38,11.8,28.37,4.39
-19.25,-45.25,2024,38,11.8,28.37,4.39
-18.75,-50.75,2024,38,17.94,28.72,10.2
-18.75,-50.25,2024,38,17.94,28.72,10.2
-18.75,-49.75,2024,38,18.74,28.59,10.82
-18.75,-49.25,2024,38,18.74,28.59,10.82
-18.75,-48.75,2024,38,18.89,28.62,9.25
-18.75,-48.25,2024,38,18.89,28.62,9.25
-18.75,-47.75,2024,38,17.19,28.11,8.45
-18.75,-47.25,2024,38,17.19,28.11,8.45
-18.75,-46.75,2024,38,13.98,28.12,6.04
-18.75,-46.25,2024,38,13.98,28.12,6.04
-18.75,-45.75,2024,38,12.52,27.92,4.56
-18.75,-45.25,2024,38,12.52,27.92,4.56
-18.25,-50.75,2024,38,17.94,28.72,10.2
-18.25,-50.25,2024,38,17.94,28.72,10.2
-18.25,-49.75,2024,38,18.74,28.59,10.82
-18.25,-49.25,2024,38,18.74,28.59,10.82
-18.25,-48.75,2024,38,18.89,28.62,9.25
-18.25,-48.25,2024,38,18.89,28.62,9.25
-18.25,-47.75,2024,38,17.19,28.11,8.45
-18.25,-47.25,2024,38,17.19,28.11,8.45
-18.25,-46.75,2024,38,13.98,28.12,6.04
-18.25,-46.25,2024,38,13.98,28.12,6.04
-18.25,-45.75,2024,38,12.52,27.92,4.56
-18.25,-45.25,2024,38,12.52,27.92,4.56
-17.75,-50.75,2024,38,19.21,28.77,10.01
-17.75,-50.25,2024,38,19.21,28.77,10.01
-17.75,-49.75,2024,38,22.36,28.68,13.09
-17.75,-49.25,2024,38,22.36,28.68,13.09
-17.75,-48.75,2024,38,22.8,28.68,13.53
-17.75,-48.25,2024,38,22.8,28.68,13.53
-17.75,-47.75,2024,38,21.27,28.1,10.77
-17.75,-47.25,2024,38,21.27,28.1,10.77
-17.75,-46.75,2024,38,19.32,27.91,10.08
-17.75,-46.25,2024,38,19.32,27.91,10.08
-17.75,-45.75,2024,38,18.76,27.79,9.86
-17.75,-45.25,2024,38,18.76,27.79,9.86
-17.25,-50.75,2024,38,19.21,28.77,10.01
-17.25,-50.25,2024,38,19.21,28.77,10.01
-17.25,-49.75,2024,38,22.36,28.68,13.09
-17.25,-49.25,2024,38,22.36,28.68,13.09
-17.25,-48.75,2024,38,22.8,28.68,13.53
-17.25,-48.25,2024,38,22.8,28.68,13.53
-17.25,-47.75,2024,38,21.27,28.1,10.77
-17.25,-47.25,2024,38,21.27,28.1,10.77
-17.25,-46.75,2024,38,19.32,27.91,10.08
-17.25,-46.25,2024,38,19.32,27.91,10.08
-17.25,-45.75,2024,38,18.76,27.79,9.86
-17.25,-45.25,2024,38,18.76,27.79,9.86
-16.75,-50.75,2024,38,23.1,28.89,13.07
-16.75,-50.25,2024,38,23.1,28.89,13.07
-16.75,-49.75,2024,38,23.44,29.14,15.1
-16.75,-49.25,2024,38,23.44,29.14,15.1
-16.75,-48.75,2024,38,22.23,29.16,12.95
-16.75,-48.25,2024,38,22.23,29.16,12.95
-16.75,-47.75,2024,38,23.31,28.98,15.23
-16.75,-47.25,2024,38,23.31,28.98,15.23
-16.75,-46.75,2024,38,22.73,28.81,16.23
-16.75,-46.25,2024,38,22.73,28.81,16.23
-16.75,-45.75,2024,38,21.82,28.84,16.55
-16.75,-45.25,2024,38,21.82,28.84,16.55
-20.75,-50.75,2024,39,26.13,28.3,21.98
-20.75,-50.25,2024,39,26.13,28.3,21.98
-20.75,-49.75,2024,39,25.36,27.81,20.39
-20.75,-49.25,2024,39,25.36,27.81,20.39
-20.75,-48.75,2024,39,23.53,27.88,17.83
-20.75,-48.25,2024,39,23.53,27.88,17.83
-20.75,-47.75,2024,39,18.78,28.09,9.37
-20.75,-47.25,2024,39,18.78,28.09,9.37
-20.75,-46.75,2024,39,17.88,28.34,7.38
-20.75,-46.25,2024,39,17.88,28.34,7.38
-20.75,-45.75,2024,39,17.28,28.09,7.06
-20.75,-45.25,2024,39,17.28,28.09,7.06
-20.25,-50.75,2024,39,26.13,28.3,21.98
-20.25,-50.25,2024,39,26.13,28.3,21.98
-20.25,-49.75,2024,39,25.36,27.81,20.39
-20.25,-49.25,2024,39,25.36,27.81,20.39
-20.25,-48.75,2024,39,23.53,27.88,17.83
-20.25,-48.25,2024,39,23.53,27.88,17.83
-20.25,-47.75,2024,39,18.78,28.09,9.37
-20.25,-47.25,2024,39,18.78,28.09,9.37
-20.25,-46.75,2024,39,17.88,28.34,7.38
-20.25,-46.25,2024,39,17.88,28.34,7.38
-20.25,-45.75,2024,39,17.28,28.09,7.06
-20.25,-45.25,2024,39,17.28,28.09,7.06
-19.75,-50.75,2024,39,24.88,28.34,16.76
-19.75,-50.25,2024,39,24.88,28.34,16.76
-19.75,-49.75,2024,39,22.56,27.87,15.41
-19.75,-49.25,2024,39,22.56,27.87,15.41
-19.75,-48.75,2024,39,20.39,28.0,11.0
-19.75,-48.25,2024,39,20.39,28.0,11.0
-19.75,-47.75,2024,39,16.65,28.17,6.8
-19.75,-47.25,2024,39,16.65,28.17,6.8
-19.75,-46.75,2024,39,16.53,28.31,6.19
-19.75,-46.25,2024,39,16.53,28.31,6.19
-19.75,-45.75,2024,39,17.98,27.86,6.74
-19.75,-45.25,2024,39,17.98,27.86,6.74
-19.25,-50.75,2024,39,24.88,28.34,16.76
-19.25,-50.25,2024,39,24.88,28.34,16.76
-19.25,-49.75,2024,39,22.56,27.87,15.41
-19.25,-49.25,2024,39,22.56,27.87,15.41
-19.25,-48.75,2024,39,20.39,28.0,11.0
-19.25,-48.25,2024,39,20.39,28.0,11.0
-19.25,-47.75,2024,39,16.65,28.17,6.8
-19.25,-47.25,2024,39,16.65,28.17,6.8
-19.25,-46.75,2024,39,16.53,28.31,6.19
-19.25,-46.25,2024,39,16.53,28.31,6.19
-19.25,-45.75,2024,39,17.98,27.86,6.74
-19.25,-45.25,2024,39,17.98,27.86,6.74
-18.75,-50.75,2024,39,24.28,28.67,17.01
-18.75,-50.25,2024,39,24.28,28.67,17.01
-18.75,-49.75,2024,39,22.71,28.17,12.77
-18.75,-49.25,2024,39,22.71,28.17,12.77
-18.75,-48.75,2024,39,19.44,28.24,7.94
-18.75,-48.25,2024,39,19.44,28.24,7.94
-18.75,-47.75,2024,39,16.67,27.82,6.72
-18.75,-47.25,2024,39,16.67,27.82,6.72
-18.75,-46.75,2024,39,15.41,27.92,7.44
-18.75,-46.25,2024,39,15.41,27.92,7.44
-18.75,-45.75,2024,39,14.04,27.25,6.01
-18.75,-45.25,2024,39,14.04,27.25,6.01
-18.25,-50.75,2024,39,24.28,28.67,17.01
-18.25,-50.25,2024,39,24.28,28.67,17.01
-18.25,-49.75,2024,39,22.71,28.17,12.77
-18.25,-49.25,2024,39,22.71,28.17,12.77
-18.25,-48.75,2024,39,19.44,28.24,7.94
-18.25,-48.25,2024,39,19.44,28.24,7.94
-18.25,-47.75,2024,39,16.67,27.82,6.72
-18.25,-47.25,2024,39,16.67,27.82,6.72
-18.25,-46.75,2024,39,15.41,27.92,7.44
-18.25,-46.25,2024,39,15.41,27.92,7.44
-18.25,-45.75,2024,39,14.04,27.25,6.01
-18.25,-45.25,2024,39,14.04,27.25,6.01
-17.75,-50.75,2024,39,19.69,28.73,9.37
-17.75,-50.25,2024,39,19.69,28.73,9.37
-17.75,-49.75,2024,39,21.5,28.2,10.35
-17.75,-49.25,2024,39,21.5,28.2,10.35
-17.75,-48.75,2024,39,17.19,28.26,7.17
-17.75,-48.25,2024,39,17.19,28.26,7.17
-17.75,-47.75,2024,39,15.14,27.82,5.43
-17.75,-47.25,2024,39,15.14,27.82,5.43
-17.75,-46.75,2024,39,13.85,27.7,5.08
-17.75,-46.25,2024,39,13.85,27.7,5.08
-17.75,-45.75,2024,39,11.91,27.19,4.54
-17.75,-45.25,2024,39,11.91,27.19,4.54
-17.25,-50.75,2024,39,19.69,28.73,9.37
-17.25,-50.25,2024,39,19.69,28.73,9.37
-17.25,-49.75,2024,39,21.5,28.2,10.35
-17.25,-49.25,2024,39,21.5,28.2,10.35
-17.25,-48.75,2024,39,17.19,28.26,7.17
-17.25,-48.25,2024,39,17.19,28.26,7.17
-17.25,-47.75,2024,39,15.14,27.82,5.43
-17.25,-47.25,2024,39,15.14,27.82,5.43
-17.25,-46.75,2024,39,13.85,27.7,5.08
-17.25,-46.25,2024,39,13.85,27.7,5.08
-17.25,-45.75,2024,39,11.91,27.19,4.54
-17.25,-45.25,2024,39,11.91,27.19,4.54
-16.75,-50.75,2024,39,20.16,28.3,7.41
-16.75,-50.25,2024,39,20.16,28.3,7.41
-16.75,-49.75,2024,39,19.84,28.18,7.9
-16.75,-49.25,2024,39,19.84,28.18,7.9
-16.75,-48.75,2024,39,16.04,28.22,6.49
-16.75,-48.25,2024,39,16.04,28.22,6.49
-16.75,-47.75,2024,39,15.1,28.16,5.17
-16.75,-47.25,2024,39,15.1,28.16,5.17
-16.75,-46.75,2024,39,16.51,28.08,5.72
-16.75,-46.25,2024,39,16.51,28.08,5.72
-16.75,-45.75,2024,39,16.17,28.11,5.42
-16.75,-45.25,2024,39,16.17,28.11,5.42
-20.75,-50.75,2024,40,19.76,28.31,9.85
-20.75,-50.25,2024,40,19.76,28.31,9.85
-20.75,-49.75,2024,40,23.14,28.33,15.26
-20.75,-49.25,2024,40,23.14,28.33,15.26
-20.75,-48.75,2024,40,25.33,28.37,18.93
-20.75,-48.25,2024,40,25.33,28.37,18.93
-20.75,-47.75,2024,40,23.31,28.94,12.25
-20.75,-47.25,2024,40,23.31,28.94,12.25
-20.75,-46.75,2024,40,20.61,29.24,12.38
-20.75,-46.25,2024,40,20.61,29.24,12.38
-20.75,-45.75,2024,40,24.83,29.46,18.85
-20.75,-45.25,2024,40,24.83,29.46,18.85
-20.25,-50.75,2024,40,19.76,28.31,9.85
-20.25,-50.25,2024,40,19.76,28.31,9.85
-20.25,-49.75,2024,40,23.14,28.33,15.26
-20.25,-49.25,2024,40,23.14,28.33,15.26
-20.25,-48.75,2024,40,25.33,28.37,18.93
-20.25,-48.25,2024,40,25.33,28.37,18.93
-20.25,-47.75,2024,40,23.31,28.94,12.25
-20.25,-47.25,2024,40,23.31,28.94,12.25
-20.25,-46.75,2024,40,20.61,29.24,12.38
-20.25,-46.25,2024,40,20.61,29.24,12.38
-20.25,-45.75,2024,40,24.83,29.46,18.85
-20.25,-45.25,2024,40,24.83,29.46,18.85
-19.75,-50.75,2024,40,21.4,28.33,9.69
-19.75,-50.25,2024,40,21.4,28.33,9.69
-19.75,-49.75,2024,40,19.5,28.37,8.99
-19.75,-49.25,2024,40,19.5,28.37,8.99
-19.75,-48.75,2024,40,20.44,28.52,11.47
-19.75,-48.25,2024,40,20.44,28.52,11.47
-19.75,-47.75,2024,40,20.01,28.93,9.3
-19.75,-47.25,2024,40,20.01,28.93,9.3
-19.75,-46.75,2024,40,17.62,29.13,7.65
-19.75,-46.25,2024,40,17.62,29.13,7.65
-19.75,-45.75,2024,40,19.12,29.1,12.69
-19.75,-45.25,2024,40,19.12,29.1,12.69
-19.25,-50.75,2024,40,21.4,28.33,9.69
-19.25,-50.25,2024,40,21.4,28.33,9.69
-19.25,-49.75,2024,40,19.5,28.37,8.99
-19.25,-49.25,2024,40,19.5,28.37,8.99
-19.25,-48.75,2024,40,20.44,28.52,11.47
-19.25,-48.25,2024,40,20.44,28.52,11.47
-19.25,-47.75,2024,40,20.01,28.93,9.3
-19.25,-47.25,2024,40,20.01,28.93,9.3
-19.25,-46.75,2024,40,17.62,29.13,7.65
-19.25,-46.25,2024,40,17.62,29.13,7.65
-19.25,-45.75,2024,40,19.12,29.1,12.69
-19.25,-45.25,2024,40,19.12,29.1,12.69
-18.75,-50.75,2024,40,20.38,28.4,8.5
-18.75,-50.25,2024,40,20.38,28.4,8.5
-18.75,-49.75,2024,40,20.12,28.64,8.42
-18.75,-49.25,2024,40,20.12,28.64,8.42
-18.75,-48.75,2024,40,18.79,28.7,7.36
-18.75,-48.25,2024,40,18.79,28.7,7.36
-18.75,-47.75,2024,40,18.29,27.75,8.62
-18.75,-47.25,2024,40,18.29,27.75,8.62
-18.75,-46.75,2024,40,16.4,27.81,6.26
-18.75,-46.25,2024,40,16.4,27.81,6.26
-18.75,-45.75,2024,40,16.01,27.94,6.58
-18.75,-45.25,2024,40,16.01,27.94,6.58
-18.25,-50.75,2024,40,20.38,28.4,8.5
-18.25,-50.25,2024,40,20.38,28.4,8.5
-18.25,-49.75,2024,40,20.12,28.64,8.42
-18.25,-49.25,2024,40,20.12,28.64,8.42
-18.25,-48.75,2024,40,18.79,28.7,7.36
-18.25,-48.25,2024,40,18.79,28.7,7.36
-18.25,-47.75,2024,40,18.29,27.75,8.62
-18.25,-47.25,2024,40,18.29,27.75,8.62
-18.25,-46.75,2024,40,16.4,27.81,6.26
-18.25,-46.25,2024,40,16.4,27.81,6.26
-18.25,-45.75,2024,40,16.01,27.94,6.58
-18.25,-45.25,2024,40,16.01,27.94,6.58
-17.75,-50.75,2024,40,19.83,28.41,8.07
-17.75,-50.25,2024,40,19.83,28.41,8.07
-17.75,-49.75,2024,40,19.7,28.72,7.71
-17.75,-49.25,2024,40,19.7,28.72,7.71
-17.75,-48.75,2024,40,19.69,28.78,7.41
-17.75,-48.25,2024,40,19.69,28.78,7.41
-17.75,-47.75,2024,40,19.86,27.79,8.34
-17.75,-47.25,2024,40,19.86,27.79,8.34
-17.75,-46.75,2024,40,17.92,27.59,7.25
-17.75,-46.25,2024,40,17.92,27.59,7.25
-17.75,-45.75,2024,40,18.33,27.8,7.46
-17.75,-45.25,2024,40,18.33,27.8,7.46
-17.25,-50.75,2024,40,19.83,28.41,8.07
-17.25,-50.25,2024,40,19.83,28.41,8.07
-17.25,-49.75,2024,40,19.7,28.72,7.71
-17.25,-49.25,2024,40,19.7,28.72,7.71
-17.25,-48.75,2024,40,19.69,28.78,7.41
-17.25,-48.25,2024,40,19.69,28.78,7.41
-17.25,-47.75,2024,40,19.86,27.79,8.34
-17.25,-47.25,2024,40,19.86,27.79,8.34
-17.25,-46.75,2024,40,17.92,27.59,7.25
-17.25,-46.25,2024,40,17.92,27.59,7.25
-17.25,-45.75,2024,40,18.33,27.8,7.46
-17.25,-45.25,2024,40,18.33,27.8,7.46
-16.75,-50.75,2024,40,22.03,28.31,11.75
-16.75,-50.25,2024,40,22.03,28.31,11.75
-16.75,-49.75,2024,40,22.2,28.42,10.96
-16.75,-49.25,2024,40,22.2,28.42,10.96
-16.75,-48.75,2024,40,20.8,28.49,8.43
-16.75,-48.25,2024,40,20.8,28.49,8.43
-16.75,-47.75,2024,40,19.47,28.19,8.78
-16.75,-47.25,2024,40,19.47,28.19,8.78
-16.75,-46.75,2024,40,18.6,28.03,7.74
-16.75,-46.25,2024,40,18.6,28.03,7.74
-16.75,-45.75,2024,40,17.0,27.16,6.96
-16.75,-45.25,2024,40,17.0,27.16,6.96
-20.75,-50.75,2024,41,26.19,28.78,25.26
-20.75,-50.25,2024,41,26.19,28.78,25.26
-20.75,-49.75,2024,41,27.46,29.2,27.44
-20.75,-49.25,2024,41,27.46,29.2,27.44
-20.75,-48.75,2024,41,27.39,29.5,24.24
-20.75,-48.25,2024,41,27.39,29.5,24.24
-20.75,-47.75,2024,41,26.42,30.04,17.38
-20.75,-47.25,2024,41,26.42,30.04,17.38
-20.75,-46.75,2024,41,26.33,30.15,18.56
-20.75,-46.25,2024,41,26.33,30.15,18.56
-20.75,-45.75,2024,41,25.77,29.86,23.14
-20.75,-45.25,2024,41,25.77,29.86,23.14
-20.25,-50.75,2024,41,26.19,28.78,25.26
-20.25,-50.25,2024,41,26.19,28.78,25.26
-20.25,-49.75,2024,41,27.46,29.2,27.44
-20.25,-49.25,2024,41,27.46,29.2,27.44
-20.25,-48.75,2024,41,27.39,29.5,24.24
-20.25,-48.25,2024,41,27.39,29.5,24.24
-20.25,-47.75,2024,41,26.42,30.04,17.38
-20.25,-47.25,2024,41,26.42,30.04,17.38
-20.25,-46.75,2024,41,26.33,30.15,18.56
-20.25,-46.25,2024,41,26.33,30.15,18.56
-20.25,-45.75,2024,41,25.77,29.86,23.14
-20.25,-45.25,2024,41,25.77,29.86,23.14
-19.75,-50.75,2024,41,23.95,28.76,17.58
-19.75,-50.25,2024,41,23.95,28.76,17.58
-19.75,-49.75,2024,41,25.25,29.15,19.06
-19.75,-49.25,2024,41,25.25,29.15,19.06
-19.75,-48.75,2024,41,24.97,29.51,17.2
-19.75,-48.25,2024,41,24.97,29.51,17.2
-19.75,-47.75,2024,41,24.91,29.99,14.14
-19.75,-47.25,2024,41,24.91,29.99,14.14
-19.75,-46.75,2024,41,22.99,30.03,10.56
-19.75,-46.25,2024,41,22.99,30.03,10.56
-19.75,-45.75,2024,41,19.5,29.57,10.76
-19.75,-45.25,2024,41,19.5,29.57,10.76
-19.25,-50.75,2024,41,23.95,28.76,17.58
-19.25,-50.25,2024,41,23.95,28.76,17.58
-19.25,-49.75,2024,41,25.25,29.15,19.06
-19.25,-49.25,2024,41,25.25,29.15,19.06
-19.25,-48.75,2024,41,24.97,29.51,17.2
-19.25,-48.25,2024,41,24.97,29.51,17.2
-19.25,-47.75,2024,41,24.91,29.99,14.14
-19.25,-47.25,2024,41,24.91,29.99,14.14
-19.25,-46.75,2024,41,22.99,30.03,10.56
-19.25,-46.25,2024,41,22.99,30.03,10.56
-19.25,-45.75,2024,41,19.5,29.57,10.76
-19.25,-45.25,2024,41,19.5,29.57,10.76
-18.75,-50.75,2024,41,23.84,28.37,17.05
-18.75,-50.25,2024,41,23.84,28.37,17.05
-18.75,-49.75,2024,41,23.71,28.31,15.98
-18.75,-49.25,2024,41,23.71,28.31,15.98
-18.75,-48.75,2024,41,21.21,28.51,8.98
-18.75,-48.25,2024,41,21.21,28.51,8.98
-18.75,-47.75,2024,41,20.18,28.5,8.03
-18.75,-47.25,2024,41,20.18,28.5,8.03
-18.75,-46.75,2024,41,19.19,28.55,8.0
-18.75,-46.25,2024,41,19.19,28.55,8.0
-18.75,-45.75,2024,41,17.51,28.31,6.28
-18.75,-45.25,2024,41,17.51,28.31,6.28
-18.25,-50.75,2024,41,23.84,28.37,17.05
-18.25,-50.25,2024,41,23.84,28.37,17.05
-18.25,-49.75,2024,41,23.71,28.31,15.98
-18.25,-49.25,2024,41,23.71,28.31,15.98
-18.25,-48.75,2024,41,21.21,28.51,8.98
-18.25,-48.25,2024,41,21.21,28.51,8.98
-18.25,-47.75,2024,41,20.18,28.5,8.03
-18.25,-47.25,2024,41,20.18,28.5,8.03
-18.25,-46.75,2024,41,19.19,28.55,8.0
-18.25,-46.25,2024,41,19.19,28.55,8.0
-18.25,-45.75,2024,41,17.51,28.31,6.28
-18.25,-45.25,2024,41,17.51,28.31,6.28
-17.75,-50.75,2024,41,23.61,28.35,17.0
-17.75,-50.25,2024,41,23.61,28.35,17.0
-17.75,-49.75,2024,41,22.23,28.2,15.12
-17.75,-49.25,2024,41,22.23,28.2,15.12
-17.75,-48.75,2024,41,18.5,28.25,8.95
-17.75,-48.25,2024,41,18.5,28.25,8.95
-17.75,-47.75,2024,41,16.4,28.19,6.95
-17.75,-47.25,2024,41,16.4,28.19,6.95
-17.75,-46.75,2024,41,17.42,28.02,7.06
-17.75,-46.25,2024,41,17.42,28.02,7.06
-17.75,-45.75,2024,41,17.4,28.01,6.03
-17.75,-45.25,2024,41,17.4,28.01,6.03
-17.25,-50.75,2024,41,23.61,28.35,17.0
-17.25,-50.25,2024,41,23.61,28.35,17.0
-17.25,-49.75,2024,41,22.23,28.2,15.12
-17.25,-49.25,2024,41,22.23,28.2,15.12
-17.25,-48.75,2024,41,18.5,28.25,8.95
-17.25,-48.25,2024,41,18.5,28.25,8.95
-17.25,-47.75,2024,41,16.4,28.19,6.95
-17.25,-47.25,2024,41,16.4,28.19,6.95
-17.25,-46.75,2024,41,17.42,28.02,7.06
-17.25,-46.25,2024,41,17.42,28.02,7.06
-17.25,-45.75,2024,41,17.4,28.01,6.03
-17.25,-45.25,2024,41,17.4,28.01,6.03
-16.75,-50.75,2024,41,22.02,28.45,14.3
-16.75,-50.25,2024,41,22.02,28.45,14.3
-16.75,-49.75,2024,41,19.87,28.4,11.5
-16.75,-49.25,2024,41,19.87,28.4,11.5
-16.75,-48.75,2024,41,16.98,28.39,7.11
-16.75,-48.25,2024,41,16.98,28.39,7.11
-16.75,-47.75,2024,41,15.69,28.29,6.33
-16.75,-47.25,2024,41,15.69,28.29,6.33
-16.75,-46.75,2024,41,15.52,28.19,5.56
-16.75,-46.25,2024,41,15.52,28.19,5.56
-16.75,-45.75,2024,41,18.21,27.88,6.62
-16.75,-45.25,2024,41,18.21,27.88,6.62
-20.75,-50.75,2024,42,27.98,29.11,32.04
-20.75,-50.25,2024,42,27.98,29.11,32.04
-20.75,-49.75,2024,42,26.74,29.05,28.78
-20.75,-49.25,2024,42,26.74,29.05,28.78
-20.75,-48.75,2024,42,24.69,29.17,22.81
-20.75,-48.25,2024,42,24.69,29.17,22.81
-20.75,-47.75,2024,42,22.92,29.33,18.14
-20.75,-47.25,2024,42,22.92,29.33,18.14
-20.75,-46.75,2024,42,19.8,29.39,11.6
-20.75,-46.25,2024,42,19.8,29.39,11.6
-20.75,-45.75,2024,42,20.43,29.23,10.95
-20.75,-45.25,2024,42,20.43,29.23,10.95
-20.25,-50.75,2024,42,27.98,29.11,32.04
-20.25,-50.25,2024,42,27.98,29.11,32.04
-20.25,-49.75,2024,42,26.74,29.05,28.78
-20.25,-49.25,2024,42,26.74,29.05,28.78
-20.25,-48.75,2024,42,24.69,29.17,22.81
-20.25,-48.25,2024,42,24.69,29.17,22.81
-20.25,-47.75,2024,42,22.92,29.33,18.14
-20.25,-47.25,2024,42,22.92,29.33,18.14
-20.25,-46.75,2024,42,19.8,29.39,11.6
-20.25,-46.25,2024,42,19.8,29.39,11.6
-20.25,-45.75,2024,42,20.43,29.23,10.95
-20.25,-45.25,2024,42,20.43,29.23,10.95
-19.75,-50.75,2024,42,26.34,28.96,26.98
-19.75,-50.25,2024,42,26.34,28.96,26.98
-19.75,-49.75,2024,42,24.92,28.93,23.99
-19.75,-49.25,2024,42,24.92,28.93,23.99
-19.75,-48.75,2024,42,22.81,29.04,18.23
-19.75,-48.25,2024,42,22.81,29.04,18.23
-19.75,-47.75,2024,42,20.36,29.14,12.98
-19.75,-47.25,2024,42,20.36,29.14,12.98
-19.75,-46.75,2024,42,19.93,29.21,12.02
-19.75,-46.25,2024,42,19.93,29.21,12.02
-19.75,-45.75,2024,42,19.92,28.95,10.56
-19.75,-45.25,2024,42,19.92,28.95,10.56
-19.25,-50.75,2024,42,26.34,28.96,26.98
-19.25,-50.25,2024,42,26.34,28.96,26.98
-19.25,-49.75,2024,42,24.92,28.93,23.99
-19.25,-49.25,2024,42,24.92,28.93,23.99
-19.25,-48.75,2024,42,22.81,29.04,18.23
-19.25,-48.25,2024,42,22.81,29.04,18.23
-19.25,-47.75,2024,42,20.36,29.14,12.98
-19.25,-47.25,2024,42,20.36,29.14,12.98
-19.25,-46.75,2024,42,19.93,29.21,12.02
-19.25,-46.25,2024,42,19.93,29.21,12.02
-19.25,-45.75,2024,42,19.92,28.95,10.56
-19.25,-45.25,2024,42,19.92,28.95,10.56
-18.75,-50.75,2024,42,22.84,28.3,16.65
-18.75,-50.25,2024,42,22.84,28.3,16.65
-18.75,-49.75,2024,42,21.52,28.5,15.83
-18.75,-49.25,2024,42,21.52,28.5,15.83
-18.75,-48.75,2024,42,18.95,28.55,11.29
-18.75,-48.25,2024,42,18.95,28.55,11.29
-18.75,-47.75,2024,42,18.35,28.57,8.92
-18.75,-47.25,2024,42,18.35,28.57,8.92
-18.75,-46.75,2024,42,18.09,28.58,11.0
-18.75,-46.25,2024,42,18.09,28.58,11.0
-18.75,-45.75,2024,42,19.22,28.22,11.73
-18.75,-45.25,2024,42,19.22,28.22,11.73
-18.25,-50.75,2024,42,22.84,28.3,16.65
-18.25,-50.25,2024,42,22.84,28.3,16.65
-18.25,-49.75,2024,42,21.52,28.5,15.83
-18.25,-49.25,2024,42,21.52,28.5,15.83
-18.25,-48.75,2024,42,18.95,28.55,11.29
-18.25,-48.25,2024,42,18.95,28.55,11.29
